ID,school,belong,support,hours,wellBe,support.c,hours.c
3299,54,1,2.478803912,11,2.555555556,-0.411860883,-0.298699539
3300,54,2.375,2.478803912,13,1.944444444,-0.411860883,1.701300461
3301,54,2.75,2.478803912,12,3.444444444,-0.411860883,0.701300461
3302,54,3.5,2.478803912,11,2.388888889,-0.411860883,-0.298699539
3303,54,2.375,2.478803912,12,2.611111111,-0.411860883,0.701300461
3304,54,1.75,2.478803912,14,2.222222222,-0.411860883,2.701300461
3305,54,1,2.478803912,12,3.777777778,-0.411860883,0.701300461
3306,54,3.125,2.478803912,11,2.333333333,-0.411860883,-0.298699539
3307,54,2.25,2.478803912,11,3,-0.411860883,-0.298699539
3308,54,2.125,2.478803912,12,1.833333333,-0.411860883,0.701300461
3309,54,3,2.478803912,12,2.555555556,-0.411860883,0.701300461
3310,54,3.125,2.478803912,12,3.111111111,-0.411860883,0.701300461
3311,54,2.875,2.478803912,12,1.388888889,-0.411860883,0.701300461
3312,54,2,2.478803912,12,3.055555556,-0.411860883,0.701300461
3313,54,2.625,2.478803912,12,2.777777778,-0.411860883,0.701300461
3314,54,2.625,2.478803912,9,2.722222222,-0.411860883,-2.298699539
3315,54,3,2.478803912,15,1.833333333,-0.411860883,3.701300461
3316,54,3.25,2.478803912,12,3.055555556,-0.411860883,0.701300461
3317,54,3.25,2.478803912,8,2.611111111,-0.411860883,-3.298699539
3318,54,2.5,2.478803912,16,1.722222222,-0.411860883,4.701300461
3319,54,2.875,2.478803912,10,2.888888889,-0.411860883,-1.298699539
3320,54,1,2.478803912,12,2.777777778,-0.411860883,0.701300461
3321,54,3.125,2.478803912,12,2.611111111,-0.411860883,0.701300461
3322,54,3.875,2.478803912,10,3.722222222,-0.411860883,-1.298699539
3323,54,3.125,2.478803912,12,2.777777778,-0.411860883,0.701300461
3324,54,2.375,2.478803912,12,2.166666667,-0.411860883,0.701300461
3325,55,2.25,2.48953168,12,0.833333333,-0.401133115,0.701300461
3326,55,2.25,2.48953168,12,1.777777778,-0.401133115,0.701300461
3327,55,3.25,2.48953168,12,2.666666667,-0.401133115,0.701300461
3328,55,4,2.48953168,12,4,-0.401133115,0.701300461
3329,55,1.5,2.48953168,11,2.222222222,-0.401133115,-0.298699539
3330,55,4.125,2.48953168,14,2.055555556,-0.401133115,2.701300461
3331,55,2.125,2.48953168,12,1.777777778,-0.401133115,0.701300461
3332,55,2.125,2.48953168,13,2.444444444,-0.401133115,1.701300461
3333,55,2.875,2.48953168,11,2.333333333,-0.401133115,-0.298699539
3334,55,3.875,2.48953168,9,0.277777778,-0.401133115,-2.298699539
3335,55,2,2.48953168,13,1.611111111,-0.401133115,1.701300461
3336,55,1.25,2.48953168,13,2.388888889,-0.401133115,1.701300461
3337,55,3.125,2.48953168,12,2.666666667,-0.401133115,0.701300461
3338,55,3.5,2.48953168,9,3.944444444,-0.401133115,-2.298699539
3339,55,4,2.48953168,12,4.111111111,-0.401133115,0.701300461
3340,55,3,2.48953168,11,2.222222222,-0.401133115,-0.298699539
3341,55,3,2.48953168,12,3.470588235,-0.401133115,0.701300461
3342,55,2.5,2.48953168,12,1.722222222,-0.401133115,0.701300461
3343,55,3.375,2.48953168,12,3.888888889,-0.401133115,0.701300461
3344,55,1.625,2.48953168,12,3.388888889,-0.401133115,0.701300461
3345,55,3.5,2.48953168,12,3,-0.401133115,0.701300461
3346,55,4.875,2.48953168,9,2.944444444,-0.401133115,-2.298699539
3347,55,2.375,2.48953168,12,1.222222222,-0.401133115,0.701300461
3348,55,1,2.48953168,12,1.055555556,-0.401133115,0.701300461
3349,55,3.25,2.48953168,10,2.222222222,-0.401133115,-1.298699539
3350,55,4,2.48953168,12,3.5,-0.401133115,0.701300461
3351,55,2.5,2.48953168,12,1.666666667,-0.401133115,0.701300461
3352,55,3.5,2.48953168,12,3.611111111,-0.401133115,0.701300461
3353,55,1,2.48953168,11,0,-0.401133115,-0.298699539
3354,55,2,2.48953168,12,3,-0.401133115,0.701300461
3355,55,3.25,2.48953168,12,1.5,-0.401133115,0.701300461
3356,55,1,2.48953168,13,2.277777778,-0.401133115,1.701300461
3357,55,1,2.48953168,12,2,-0.401133115,0.701300461
3358,55,2.5,2.48953168,14,1.888888889,-0.401133115,2.701300461
3359,55,1.5,2.48953168,13,3.5,-0.401133115,1.701300461
3360,55,3.625,2.48953168,13,2.444444444,-0.401133115,1.701300461
3361,55,3,2.48953168,14,3.555555556,-0.401133115,2.701300461
3362,55,3.75,2.48953168,12,1.611111111,-0.401133115,0.701300461
3363,55,1,2.48953168,11,3.5,-0.401133115,-0.298699539
3364,55,3.375,2.48953168,10,2.5,-0.401133115,-1.298699539
3365,55,4,2.48953168,10,3.888888889,-0.401133115,-1.298699539
3366,55,1.375,2.48953168,12,0.555555556,-0.401133115,0.701300461
3367,55,2.5,2.48953168,23,2.611111111,-0.401133115,11.70130046
3368,55,1,2.48953168,12,0.166666667,-0.401133115,0.701300461
3369,55,2.5,2.48953168,14,1.666666667,-0.401133115,2.701300461
3370,55,2.5,2.48953168,10,2.777777778,-0.401133115,-1.298699539
3371,55,2.5,2.48953168,24,1.888888889,-0.401133115,12.70130046
3372,55,1.5,2.48953168,14,3.5,-0.401133115,2.701300461
3373,55,3,2.48953168,24,2.166666667,-0.401133115,12.70130046
3374,55,2.875,2.48953168,13,3.333333333,-0.401133115,1.701300461
3375,55,1.625,2.48953168,12,1.444444444,-0.401133115,0.701300461
3376,55,3.5,2.48953168,12,2.555555556,-0.401133115,0.701300461
3377,55,5,2.48953168,16,1.944444444,-0.401133115,4.701300461
3378,55,1.375,2.48953168,7,0.388888889,-0.401133115,-4.298699539
3379,55,1.875,2.48953168,12,2.388888889,-0.401133115,0.701300461
3380,56,2.75,2.516081871,10,3.333333333,-0.374582924,-1.298699539
3381,56,4,2.516081871,12,0.333333333,-0.374582924,0.701300461
3382,56,3.75,2.516081871,14,2.055555556,-0.374582924,2.701300461
3383,56,1,2.516081871,12,1.666666667,-0.374582924,0.701300461
3384,56,2,2.516081871,5,3.833333333,-0.374582924,-6.298699539
3385,56,2.5,2.516081871,9,3.111111111,-0.374582924,-2.298699539
3386,56,1.625,2.516081871,11,0.888888889,-0.374582924,-0.298699539
3387,56,3.25,2.516081871,8,3.111111111,-0.374582924,-3.298699539
3388,56,3,2.516081871,10,3.055555556,-0.374582924,-1.298699539
3389,56,3.5,2.516081871,12,3.555555556,-0.374582924,0.701300461
3390,56,1.875,2.516081871,12,3.333333333,-0.374582924,0.701300461
3391,56,3,2.516081871,12,1.555555556,-0.374582924,0.701300461
3392,56,5,2.516081871,10,3.722222222,-0.374582924,-1.298699539
3393,56,2.5,2.516081871,11,2.333333333,-0.374582924,-0.298699539
3394,56,3.5,2.516081871,9,2.555555556,-0.374582924,-2.298699539
3395,56,2,2.516081871,11,3.277777778,-0.374582924,-0.298699539
3396,56,3,2.516081871,10,3.555555556,-0.374582924,-1.298699539
3397,56,4,2.516081871,17,2.5,-0.374582924,5.701300461
3398,56,1,2.516081871,8,1.294117647,-0.374582924,-3.298699539
3399,56,2.875,2.516081871,10,3.722222222,-0.374582924,-1.298699539
3400,56,2.125,2.516081871,10,2.222222222,-0.374582924,-1.298699539
3401,56,1.75,2.516081871,12,2.411764706,-0.374582924,0.701300461
3402,56,2.5,2.516081871,11,3.333333333,-0.374582924,-0.298699539
3403,56,1,2.516081871,8,2.833333333,-0.374582924,-3.298699539
3404,56,3.875,2.516081871,11,2,-0.374582924,-0.298699539
3405,56,2,2.516081871,9,2.333333333,-0.374582924,-2.298699539
3406,56,2.5,2.516081871,8,1.666666667,-0.374582924,-3.298699539
3407,56,2.25,2.516081871,8,2.722222222,-0.374582924,-3.298699539
3408,56,2.5,2.516081871,11,4.111111111,-0.374582924,-0.298699539
3409,56,3.625,2.516081871,7,4,-0.374582924,-4.298699539
3410,56,3.25,2.516081871,12,1.944444444,-0.374582924,0.701300461
3411,56,2.375,2.516081871,16,1.764705882,-0.374582924,4.701300461
3412,56,3.25,2.516081871,11,1.666666667,-0.374582924,-0.298699539
3413,56,4.5,2.516081871,11,2.444444444,-0.374582924,-0.298699539
3414,56,2.5,2.516081871,16,2.944444444,-0.374582924,4.701300461
3415,56,2,2.516081871,10,3.944444444,-0.374582924,-1.298699539
3416,56,1,2.516081871,24,4,-0.374582924,12.70130046
3417,56,5,2.516081871,10,3,-0.374582924,-1.298699539
3418,56,1.5,2.516081871,14,1.777777778,-0.374582924,2.701300461
3419,56,1,2.516081871,12,1,-0.374582924,0.701300461
3420,56,1,2.516081871,12,3.222222222,-0.374582924,0.701300461
3421,56,3,2.516081871,1,1.277777778,-0.374582924,-10.29869954
3422,56,1,2.516081871,12,1.222222222,-0.374582924,0.701300461
3423,56,2,2.516081871,11,1.722222222,-0.374582924,-0.298699539
3424,56,1,2.516081871,12,2.111111111,-0.374582924,0.701300461
3425,56,2.142857143,2.516081871,8,3.055555556,-0.374582924,-3.298699539
3426,56,1.5,2.516081871,11,2,-0.374582924,-0.298699539
3427,56,2.375,2.516081871,11,0.722222222,-0.374582924,-0.298699539
3428,56,3,2.516081871,16,3.277777778,-0.374582924,4.701300461
3429,56,3.125,2.516081871,12,2.444444444,-0.374582924,0.701300461
3430,56,2.375,2.516081871,11,2.111111111,-0.374582924,-0.298699539
3431,56,1.875,2.516081871,12,2.833333333,-0.374582924,0.701300461
3432,56,2.875,2.516081871,11,3.388888889,-0.374582924,-0.298699539
3433,56,1.625,2.516081871,8,1.666666667,-0.374582924,-3.298699539
3434,56,2,2.516081871,12,0.388888889,-0.374582924,0.701300461
3435,56,2.875,2.516081871,12,2.555555556,-0.374582924,0.701300461
3436,56,3,2.516081871,10,2.611111111,-0.374582924,-1.298699539
3437,56,5,2.516081871,11,2.777777778,-0.374582924,-0.298699539
3438,56,2.625,2.516081871,12,3.222222222,-0.374582924,0.701300461
3439,56,2.875,2.516081871,12,4.388888889,-0.374582924,0.701300461
3440,56,1.75,2.516081871,10,2.555555556,-0.374582924,-1.298699539
3441,56,3.875,2.516081871,6,3.111111111,-0.374582924,-5.298699539
3442,56,2.375,2.516081871,14,1.722222222,-0.374582924,2.701300461
3443,56,2.75,2.516081871,10,2.944444444,-0.374582924,-1.298699539
3444,56,3.5,2.516081871,10,1.666666667,-0.374582924,-1.298699539
3445,56,2,2.516081871,9,3.222222222,-0.374582924,-2.298699539
3446,56,2.625,2.516081871,7,3.277777778,-0.374582924,-4.298699539
3447,56,1.5,2.516081871,12,2.666666667,-0.374582924,0.701300461
3448,56,3.125,2.516081871,9,3.777777778,-0.374582924,-2.298699539
3449,56,1.5,2.516081871,14,2,-0.374582924,2.701300461
3450,56,2.714285714,2.516081871,10,2.888888889,-0.374582924,-1.298699539
3451,56,2.875,2.516081871,9,2.444444444,-0.374582924,-2.298699539
3452,56,2.375,2.516081871,9,1.944444444,-0.374582924,-2.298699539
3453,56,3.571428571,2.516081871,8,3.277777778,-0.374582924,-3.298699539
3454,56,2.875,2.516081871,8,1.5,-0.374582924,-3.298699539
3455,56,3.125,2.516081871,12,1.111111111,-0.374582924,0.701300461
3456,57,4,2.822108844,20,3.888888889,-0.068555952,8.701300461
3457,57,2,2.822108844,14,0.055555556,-0.068555952,2.701300461
3458,57,3,2.822108844,13,2.944444444,-0.068555952,1.701300461
3459,57,3.625,2.822108844,14,2.388888889,-0.068555952,2.701300461
3460,57,2.75,2.822108844,11,3.277777778,-0.068555952,-0.298699539
3461,57,4,2.822108844,13,1.333333333,-0.068555952,1.701300461
3462,57,1.75,2.822108844,14,1.388888889,-0.068555952,2.701300461
3463,57,3.625,2.822108844,14,0.333333333,-0.068555952,2.701300461
3464,57,4.125,2.822108844,12,2.588235294,-0.068555952,0.701300461
3465,57,3.25,2.822108844,12,0.333333333,-0.068555952,0.701300461
3466,57,1.5,2.822108844,15,0,-0.068555952,3.701300461
3467,57,2.5,2.822108844,12,3.055555556,-0.068555952,0.701300461
3468,57,2.5,2.822108844,13,2.5,-0.068555952,1.701300461
3469,57,4.625,2.822108844,12,2.111111111,-0.068555952,0.701300461
3470,57,2.5,2.822108844,10,4.111111111,-0.068555952,-1.298699539
3471,57,4,2.822108844,10,3,-0.068555952,-1.298699539
3472,57,3,2.822108844,14,2.166666667,-0.068555952,2.701300461
3473,57,3.875,2.822108844,11,2.388888889,-0.068555952,-0.298699539
3474,57,2.75,2.822108844,13,0.944444444,-0.068555952,1.701300461
3475,57,2.125,2.822108844,13,0,-0.068555952,1.701300461
3476,57,4.5,2.822108844,14,2.5625,-0.068555952,2.701300461
3477,57,3.5,2.822108844,14,1.888888889,-0.068555952,2.701300461
3478,57,4,2.822108844,12,2.222222222,-0.068555952,0.701300461
3479,57,4,2.822108844,12,0.888888889,-0.068555952,0.701300461
3480,57,3,2.822108844,16,2.555555556,-0.068555952,4.701300461
3481,57,4.125,2.822108844,9,3.277777778,-0.068555952,-2.298699539
3482,57,3,2.822108844,12,2,-0.068555952,0.701300461
3483,57,3.5,2.822108844,12,1.944444444,-0.068555952,0.701300461
3484,57,3.5,2.822108844,18,3.611111111,-0.068555952,6.701300461
3485,57,1.5,2.822108844,16,1.277777778,-0.068555952,4.701300461
3486,57,3.25,2.822108844,13,2.5,-0.068555952,1.701300461
3487,57,4.625,2.822108844,12,1.777777778,-0.068555952,0.701300461
3488,57,4.125,2.822108844,18,2.5,-0.068555952,6.701300461
3489,57,4.25,2.822108844,18,3,-0.068555952,6.701300461
3490,57,3.25,2.822108844,16,1.722222222,-0.068555952,4.701300461
3491,57,2.875,2.822108844,18,0.111111111,-0.068555952,6.701300461
3492,57,3.25,2.822108844,12,1.611111111,-0.068555952,0.701300461
3493,57,3.375,2.822108844,15,2.888888889,-0.068555952,3.701300461
3494,57,2.125,2.822108844,11,0.166666667,-0.068555952,-0.298699539
3495,57,1.75,2.822108844,12,2.944444444,-0.068555952,0.701300461
3496,57,2.75,2.822108844,12,2.166666667,-0.068555952,0.701300461
3497,57,3.25,2.822108844,12,0.444444444,-0.068555952,0.701300461
3498,57,3.875,2.822108844,16,3,-0.068555952,4.701300461
3499,57,3,2.822108844,18,1.611111111,-0.068555952,6.701300461
3500,57,3.142857143,2.822108844,16,0.611111111,-0.068555952,4.701300461
3501,57,3.375,2.822108844,24,2.222222222,-0.068555952,12.70130046
3502,57,4.75,2.822108844,14,2.722222222,-0.068555952,2.701300461
3503,57,3.75,2.822108844,12,1.722222222,-0.068555952,0.701300461
3504,57,4.25,2.822108844,15,3.333333333,-0.068555952,3.701300461
3505,57,3.625,2.822108844,12,2.411764706,-0.068555952,0.701300461
3506,57,3.125,2.822108844,15,3.555555556,-0.068555952,3.701300461
3507,57,2,2.822108844,12,3.055555556,-0.068555952,0.701300461
3508,57,3,2.822108844,15,2.666666667,-0.068555952,3.701300461
3509,57,2.5,2.822108844,13,2.555555556,-0.068555952,1.701300461
3510,57,2.5,2.822108844,13,0.277777778,-0.068555952,1.701300461
3511,57,2.375,2.822108844,14,2.333333333,-0.068555952,2.701300461
3512,57,3,2.822108844,12,3.222222222,-0.068555952,0.701300461
3513,57,4,2.822108844,16,2.166666667,-0.068555952,4.701300461
3514,57,3.875,2.822108844,14,2.944444444,-0.068555952,2.701300461
3515,57,2.857142857,2.822108844,14,0.4,-0.068555952,2.701300461
3516,57,3.5,2.822108844,12,3.444444444,-0.068555952,0.701300461
3517,57,4.142857143,2.822108844,13,3.333333333,-0.068555952,1.701300461
3518,57,3.25,2.822108844,12,1.166666667,-0.068555952,0.701300461
3519,57,3.375,2.822108844,13,0.722222222,-0.068555952,1.701300461
3520,57,3.25,2.822108844,14,2.5,-0.068555952,2.701300461
3521,57,4.75,2.822108844,14,0.777777778,-0.068555952,2.701300461
3522,57,4.125,2.822108844,20,2.5,-0.068555952,8.701300461
3523,57,4,2.822108844,14,3.444444444,-0.068555952,2.701300461
3524,57,3,2.822108844,12,3.277777778,-0.068555952,0.701300461
3525,57,3.5,2.822108844,12,1.944444444,-0.068555952,0.701300461
3526,57,3.75,2.822108844,12,1.944444444,-0.068555952,0.701300461
3527,57,3.25,2.822108844,11,2.055555556,-0.068555952,-0.298699539
3528,57,3.75,2.822108844,14,2.882352941,-0.068555952,2.701300461
3529,57,4.5,2.822108844,12,1.833333333,-0.068555952,0.701300461
3530,57,3.125,2.822108844,12,4.166666667,-0.068555952,0.701300461
3531,57,2.875,2.822108844,24,2.944444444,-0.068555952,12.70130046
3532,57,3,2.822108844,11,2.722222222,-0.068555952,-0.298699539
3533,57,3.375,2.822108844,12,1.944444444,-0.068555952,0.701300461
3534,57,2.875,2.822108844,12,3.944444444,-0.068555952,0.701300461
3535,57,3.75,2.822108844,16,2.5,-0.068555952,4.701300461
3536,57,1,2.822108844,12,1.333333333,-0.068555952,0.701300461
3537,57,3.25,2.822108844,15,2,-0.068555952,3.701300461
3538,57,2.75,2.822108844,12,1.777777778,-0.068555952,0.701300461
3539,57,1.5,2.822108844,13,0.5,-0.068555952,1.701300461
3540,57,2.875,2.822108844,14,2,-0.068555952,2.701300461
3541,57,3.25,2.822108844,12,0.555555556,-0.068555952,0.701300461
3542,57,4.125,2.822108844,14,1.777777778,-0.068555952,2.701300461
3543,57,2.375,2.822108844,12,2.055555556,-0.068555952,0.701300461
3544,57,4,2.822108844,12,1.666666667,-0.068555952,0.701300461
3545,57,2.5,2.822108844,12,2.277777778,-0.068555952,0.701300461
3546,57,4.375,2.822108844,12,3.055555556,-0.068555952,0.701300461
3547,57,4.25,2.822108844,15,2.5,-0.068555952,3.701300461
3548,57,3.125,2.822108844,13,2.055555556,-0.068555952,1.701300461
3549,57,3.875,2.822108844,10,1.222222222,-0.068555952,-1.298699539
3550,57,3.875,2.822108844,12,3,-0.068555952,0.701300461
3551,57,2.75,2.822108844,12,1.666666667,-0.068555952,0.701300461
3552,57,3.625,2.822108844,15,2,-0.068555952,3.701300461
3553,57,3.125,2.822108844,14,2.777777778,-0.068555952,2.701300461
3554,58,2,2.885842803,11,2.388888889,-0.004821992,-0.298699539
3555,58,3,2.885842803,11,2.388888889,-0.004821992,-0.298699539
3556,58,4,2.885842803,12,1.777777778,-0.004821992,0.701300461
3557,58,2.125,2.885842803,15,0.888888889,-0.004821992,3.701300461
3558,58,2.5,2.885842803,9,3.722222222,-0.004821992,-2.298699539
3559,58,3.5,2.885842803,10,3.944444444,-0.004821992,-1.298699539
3560,58,3.5,2.885842803,11,2.611111111,-0.004821992,-0.298699539
3561,58,2.375,2.885842803,9,3.444444444,-0.004821992,-2.298699539
3562,58,2.625,2.885842803,12,2.166666667,-0.004821992,0.701300461
3563,58,1.875,2.885842803,12,0.833333333,-0.004821992,0.701300461
3564,58,4,2.885842803,14,1.888888889,-0.004821992,2.701300461
3565,58,3.375,2.885842803,12,2.222222222,-0.004821992,0.701300461
3566,58,4.5,2.885842803,12,2,-0.004821992,0.701300461
3567,58,2.5,2.885842803,10,3.222222222,-0.004821992,-1.298699539
3568,58,2,2.885842803,13,3.777777778,-0.004821992,1.701300461
3569,58,4,2.885842803,11,3.277777778,-0.004821992,-0.298699539
3570,58,3.75,2.885842803,9,3,-0.004821992,-2.298699539
3571,58,3,2.885842803,12,3.222222222,-0.004821992,0.701300461
3572,58,2.625,2.885842803,11,1.722222222,-0.004821992,-0.298699539
3573,58,3.375,2.885842803,12,4.055555556,-0.004821992,0.701300461
3574,58,3.375,2.885842803,11,3.833333333,-0.004821992,-0.298699539
3575,58,1,2.885842803,12,2.388888889,-0.004821992,0.701300461
3576,58,2.125,2.885842803,11,1.722222222,-0.004821992,-0.298699539
3577,58,1.875,2.885842803,10,1.833333333,-0.004821992,-1.298699539
3578,58,3.5,2.885842803,9,1.944444444,-0.004821992,-2.298699539
3579,58,4,2.885842803,9,3.941176471,-0.004821992,-2.298699539
3580,58,4,2.885842803,13,4.111111111,-0.004821992,1.701300461
3581,58,3.75,2.885842803,12,2,-0.004821992,0.701300461
3582,58,3,2.885842803,9,2.111111111,-0.004821992,-2.298699539
3583,58,3.5,2.885842803,13,1.555555556,-0.004821992,1.701300461
3584,58,2,2.885842803,18,1.444444444,-0.004821992,6.701300461
3585,58,4,2.885842803,9,2.777777778,-0.004821992,-2.298699539
3586,58,2.625,2.885842803,12,0.611111111,-0.004821992,0.701300461
3587,58,4.142857143,2.885842803,14,1.882352941,-0.004821992,2.701300461
3588,58,2.375,2.885842803,14,2.444444444,-0.004821992,2.701300461
3589,58,4.25,2.885842803,11,3.666666667,-0.004821992,-0.298699539
3590,58,4.428571429,2.885842803,9,3.533333333,-0.004821992,-2.298699539
3591,58,4.25,2.885842803,11,3.833333333,-0.004821992,-0.298699539
3592,58,3.125,2.885842803,10,2.222222222,-0.004821992,-1.298699539
3593,58,2.25,2.885842803,7,3.111111111,-0.004821992,-4.298699539
3594,58,3,2.885842803,11,2.611111111,-0.004821992,-0.298699539
3595,58,2.125,2.885842803,8,1.611111111,-0.004821992,-3.298699539
3596,58,3.875,2.885842803,9,4.166666667,-0.004821992,-2.298699539
3597,58,2.5,2.885842803,12,2.5,-0.004821992,0.701300461
3598,58,2,2.885842803,9,2,-0.004821992,-2.298699539
3599,58,2.5,2.885842803,12,3.117647059,-0.004821992,0.701300461
3600,58,3,2.885842803,9,1.111111111,-0.004821992,-2.298699539
3601,58,3.25,2.885842803,11,4.277777778,-0.004821992,-0.298699539
3602,58,2.875,2.885842803,13,2.611111111,-0.004821992,1.701300461
3603,58,2.25,2.885842803,9,2.944444444,-0.004821992,-2.298699539
3604,58,4.375,2.885842803,12,2.944444444,-0.004821992,0.701300461
3605,58,2.375,2.885842803,12,0.777777778,-0.004821992,0.701300461
3606,58,2.75,2.885842803,12,2.944444444,-0.004821992,0.701300461
3607,58,3.5,2.885842803,7,4.055555556,-0.004821992,-4.298699539
3608,58,2,2.885842803,11,1.666666667,-0.004821992,-0.298699539
3609,58,3,2.885842803,9,3.166666667,-0.004821992,-2.298699539
3610,58,3,2.885842803,11,4.058823529,-0.004821992,-0.298699539
3611,58,3,2.885842803,11,3.388888889,-0.004821992,-0.298699539
3612,58,2.875,2.885842803,6,2.444444444,-0.004821992,-5.298699539
3613,58,3.25,2.885842803,10,3.333333333,-0.004821992,-1.298699539
3614,58,3,2.885842803,9,1.666666667,-0.004821992,-2.298699539
3615,58,3.75,2.885842803,10,3.222222222,-0.004821992,-1.298699539
3616,58,3.25,2.885842803,7,1.888888889,-0.004821992,-4.298699539
3617,58,3,2.885842803,11,2.611111111,-0.004821992,-0.298699539
3618,59,3,3.096828753,10,3.666666667,0.206163957,-1.298699539
3619,59,3.25,3.096828753,10,2.166666667,0.206163957,-1.298699539
3620,59,3.75,3.096828753,10,2.111111111,0.206163957,-1.298699539
3621,59,3.25,3.096828753,11,1.888888889,0.206163957,-0.298699539
3622,59,3.428571429,3.096828753,10,3.888888889,0.206163957,-1.298699539
3623,59,3.25,3.096828753,11,2.611111111,0.206163957,-0.298699539
3624,59,3.5,3.096828753,8,3.777777778,0.206163957,-3.298699539
3625,59,2.375,3.096828753,11,3.055555556,0.206163957,-0.298699539
3626,59,3.625,3.096828753,12,2.611111111,0.206163957,0.701300461
3627,59,2.375,3.096828753,12,2.166666667,0.206163957,0.701300461
3628,59,4,3.096828753,10,3.944444444,0.206163957,-1.298699539
3629,59,3.5,3.096828753,8,3.722222222,0.206163957,-3.298699539
3630,59,4.25,3.096828753,11,4.555555556,0.206163957,-0.298699539
3631,59,4.75,3.096828753,11,3.555555556,0.206163957,-0.298699539
3632,59,3.25,3.096828753,11,2.388888889,0.206163957,-0.298699539
3633,59,3.5,3.096828753,12,2.555555556,0.206163957,0.701300461
3634,59,4.625,3.096828753,8,4.111111111,0.206163957,-3.298699539
3635,59,3.875,3.096828753,11,3.388888889,0.206163957,-0.298699539
3636,59,3.875,3.096828753,11,3.5,0.206163957,-0.298699539
3637,59,3.375,3.096828753,10,3.277777778,0.206163957,-1.298699539
3638,59,4.125,3.096828753,10,3.888888889,0.206163957,-1.298699539
3639,59,3.625,3.096828753,11,4.166666667,0.206163957,-0.298699539
3640,59,4,3.096828753,10,3.388888889,0.206163957,-1.298699539
3641,59,1.375,3.096828753,12,2.777777778,0.206163957,0.701300461
3642,59,3,3.096828753,10,3.166666667,0.206163957,-1.298699539
3643,59,1.5,3.096828753,10,0.833333333,0.206163957,-1.298699539
3644,59,4,3.096828753,10,3.666666667,0.206163957,-1.298699539
3645,59,5,3.096828753,11,3.166666667,0.206163957,-0.298699539
3646,59,3.5,3.096828753,10,2.222222222,0.206163957,-1.298699539
3647,59,4.375,3.096828753,10,4,0.206163957,-1.298699539
3648,59,4,3.096828753,12,3.461538462,0.206163957,0.701300461
3649,59,2,3.096828753,11,3.555555556,0.206163957,-0.298699539
3650,59,1.5,3.096828753,12,3.055555556,0.206163957,0.701300461
3651,59,4.125,3.096828753,12,3.277777778,0.206163957,0.701300461
3652,59,2.875,3.096828753,10,3.166666667,0.206163957,-1.298699539
3653,59,2,3.096828753,12,3,0.206163957,0.701300461
3654,59,3,3.096828753,9,4.333333333,0.206163957,-2.298699539
3655,59,3.5,3.096828753,10,3.555555556,0.206163957,-1.298699539
3656,59,3.833333333,3.096828753,10,3.888888889,0.206163957,-1.298699539
3657,59,3.375,3.096828753,10,2.833333333,0.206163957,-1.298699539
3658,59,4.125,3.096828753,11,3.5,0.206163957,-0.298699539
3659,59,2.375,3.096828753,12,2.722222222,0.206163957,0.701300461
3660,59,1.625,3.096828753,8,1.777777778,0.206163957,-3.298699539
3661,59,4,3.096828753,10,2.444444444,0.206163957,-1.298699539
3662,59,3.25,3.096828753,11,2.388888889,0.206163957,-0.298699539
3663,59,3,3.096828753,10,0.277777778,0.206163957,-1.298699539
3664,59,1.875,3.096828753,9,1.555555556,0.206163957,-2.298699539
3665,59,3.125,3.096828753,12,2.222222222,0.206163957,0.701300461
3666,59,2.5,3.096828753,12,3.111111111,0.206163957,0.701300461
3667,59,2,3.096828753,11,1.666666667,0.206163957,-0.298699539
3668,59,4.125,3.096828753,10,2.944444444,0.206163957,-1.298699539
3669,59,3.125,3.096828753,10,2,0.206163957,-1.298699539
3670,59,2.5,3.096828753,13,1.944444444,0.206163957,1.701300461
3671,59,3,3.096828753,12,3.555555556,0.206163957,0.701300461
3672,59,4,3.096828753,14,3.5,0.206163957,2.701300461
3673,59,3.625,3.096828753,12,0.888888889,0.206163957,0.701300461
3674,59,1.75,3.096828753,8,3.388888889,0.206163957,-3.298699539
3675,59,4.25,3.096828753,12,4.555555556,0.206163957,0.701300461
3676,59,3.5,3.096828753,10,1.944444444,0.206163957,-1.298699539
3677,59,3.125,3.096828753,11,2,0.206163957,-0.298699539
3678,59,2.5,3.096828753,6,3.388888889,0.206163957,-5.298699539
3679,59,2.375,3.096828753,12,2.388888889,0.206163957,0.701300461
3680,59,3.625,3.096828753,14,3.166666667,0.206163957,2.701300461
3681,59,1.875,3.096828753,12,2.055555556,0.206163957,0.701300461
3682,59,3,3.096828753,11,1,0.206163957,-0.298699539
3683,59,4,3.096828753,11,1.555555556,0.206163957,-0.298699539
3684,59,3.25,3.096828753,12,3.888888889,0.206163957,0.701300461
3685,59,3.5,3.096828753,11,3.388888889,0.206163957,-0.298699539
3686,59,2.5,3.096828753,12,3.166666667,0.206163957,0.701300461
3687,59,3.25,3.096828753,8,2.111111111,0.206163957,-3.298699539
3688,59,3.125,3.096828753,10,3.666666667,0.206163957,-1.298699539
3689,59,3,3.096828753,11,3.777777778,0.206163957,-0.298699539
3690,59,4,3.096828753,11,4.888888889,0.206163957,-0.298699539
3691,59,2.5,3.096828753,10,3,0.206163957,-1.298699539
3692,59,2,3.096828753,11,2.555555556,0.206163957,-0.298699539
3693,59,2,3.096828753,12,3.777777778,0.206163957,0.701300461
3694,59,3,3.096828753,10,3,0.206163957,-1.298699539
